test.lang	test.name	test.file	real	proc.cpu	proc.user	proc.system
Java	pixeldata.write.close	00001_01.ome.tiff	913	914	890	24
Java	pixeldata.read	00001_01.ome.tiff	1247	1247	1130	117
Java	pixeldata.read.init	00001_01.ome.tiff	323	323	300	23
Java	pixeldata.read.pixels	00001_01.ome.tiff	924	923	830	93
Java	pixeldata.write	00001_01.ome.tiff	3397	3399	3100	299
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2486	2487	2220	267
Java	pixeldata.write.close	00001_01.ome.tiff	910	911	880	31
Java	pixeldata.read	00001_01.ome.tiff	1260	1260	1160	100
Java	pixeldata.read.init	00001_01.ome.tiff	326	326	310	17
Java	pixeldata.read.pixels	00001_01.ome.tiff	934	933	850	83
Java	pixeldata.write	00001_01.ome.tiff	3424	3411	3100	311
Java	pixeldata.write.init	00001_01.ome.tiff	0	0	0	0
Java	pixeldata.write.pixels	00001_01.ome.tiff	2500	2486	2210	276
Java	pixeldata.write.close	00001_01.ome.tiff	923	924	890	34
